,method,auc_noisy,elapsed,subproblem,subproblem_id,dataset_id,num_boost_round
4851,TotalGain-oob (Shap),0.4666666666666667,0.3575904369354248,regression,2,18,16
4852,TotalGain,0.3288888888888889,0.6366076469421387,regression,2,18,16
4853,TotalGain (Shap),0.44,0.29575371742248535,regression,2,18,16
4854,Permutation (perm_round = 5),0.6622222222222223,7.7875049114227295,regression,2,18,16
4855,TotalGain-oob (Saabas),0.7066666666666667,0.4962334632873535,regression,2,18,32
4856,TotalGain-oob (Shap),0.47111111111111104,0.5858871936798096,regression,2,18,32
4857,TotalGain,0.2844444444444445,1.2456977367401123,regression,2,18,32
4858,TotalGain (Shap),0.42666666666666664,0.6638033390045166,regression,2,18,32
4859,Permutation (perm_round = 5),0.33333333333333337,1.931093454360962,regression,2,18,32
4860,TotalGain-oob (Saabas),0.7333333333333334,0.9384448528289795,regression,2,18,64
4861,TotalGain-oob (Shap),0.5733333333333334,2.0924630165100098,regression,2,18,64
4862,TotalGain,0.1955555555555556,1.7393286228179932,regression,2,18,64
4863,TotalGain (Shap),0.39555555555555555,1.0938313007354736,regression,2,18,64
4864,Permutation (perm_round = 5),0.3466666666666667,3.189115285873413,regression,2,18,64
4865,TotalGain-oob (Saabas),0.44888888888888895,0.02602696418762207,regression,2,19,1
4866,TotalGain-oob (Shap),0.45777777777777784,0.050147056579589844,regression,2,19,1
4867,TotalGain,0.5022222222222222,1.0408384799957275,regression,2,19,1
4868,TotalGain (Shap),0.48444444444444446,0.13758420944213867,regression,2,19,1
4869,Permutation (perm_round = 5),0.5511111111111111,6.357672691345215,regression,2,19,1
4870,TotalGain-oob (Saabas),0.44888888888888895,0.055619239807128906,regression,2,19,2
4871,TotalGain-oob (Shap),0.49777777777777776,3.6237599849700928,regression,2,19,2
4872,TotalGain,0.5666666666666667,0.19370794296264648,regression,2,19,2
4873,TotalGain (Shap),0.5222222222222221,0.14052605628967285,regression,2,19,2
4874,Permutation (perm_round = 5),0.5155555555555555,2.4636809825897217,regression,2,19,2
4875,TotalGain-oob (Saabas),0.44888888888888895,0.06483674049377441,regression,2,19,4
4876,TotalGain-oob (Shap),0.48,0.17956256866455078,regression,2,19,4
4877,TotalGain,0.5022222222222222,0.3367917537689209,regression,2,19,4
4878,TotalGain (Shap),0.4355555555555556,0.07507133483886719,regression,2,19,4
4879,Permutation (perm_round = 5),0.5511111111111111,10.386369466781616,regression,2,19,4
4880,TotalGain-oob (Saabas),0.4577777777777778,0.7797055244445801,regression,2,19,8
4881,TotalGain-oob (Shap),0.5555555555555556,0.24883222579956055,regression,2,19,8
4882,TotalGain,0.5066666666666667,0.42941880226135254,regression,2,19,8
4883,TotalGain (Shap),0.4888888888888889,0.13531756401062012,regression,2,19,8
4884,Permutation (perm_round = 5),0.3377777777777778,1.7283244132995605,regression,2,19,8
4885,TotalGain-oob (Saabas),0.5911111111111111,0.25160861015319824,regression,2,19,16
4886,TotalGain-oob (Shap),0.6355555555555555,0.3616936206817627,regression,2,19,16
4887,TotalGain,0.44000000000000006,1.549149513244629,regression,2,19,16
4888,TotalGain (Shap),0.48444444444444446,0.2926778793334961,regression,2,19,16
4889,Permutation (perm_round = 5),0.2977777777777778,1.8654754161834717,regression,2,19,16
4890,TotalGain-oob (Saabas),0.6177777777777778,0.8700065612792969,regression,2,19,32
4891,TotalGain-oob (Shap),0.6933333333333334,0.870413064956665,regression,2,19,32
4892,TotalGain,0.36444444444444446,0.9348649978637695,regression,2,19,32
4893,TotalGain (Shap),0.48000000000000004,0.546027421951294,regression,2,19,32
4894,Permutation (perm_round = 5),0.3022222222222222,10.904573678970337,regression,2,19,32
4895,TotalGain-oob (Saabas),0.6311111111111112,1.3641459941864014,regression,2,19,64
4896,TotalGain-oob (Shap),0.76,1.0749831199645996,regression,2,19,64
4897,TotalGain,0.3111111111111111,1.7095787525177002,regression,2,19,64
4898,TotalGain (Shap),0.4222222222222223,1.313704252243042,regression,2,19,64
4899,Permutation (perm_round = 5),0.37777777777777777,2.1013193130493164,regression,2,19,64
4900,TotalGain-oob (Saabas),0.5911111111111111,0.6695263385772705,regression,2,20,1
4901,TotalGain-oob (Shap),0.45333333333333337,0.03437924385070801,regression,2,20,1
4902,TotalGain,0.4622222222222222,0.2923548221588135,regression,2,20,1
4903,TotalGain (Shap),0.47555555555555556,0.027020692825317383,regression,2,20,1
4904,Permutation (perm_round = 5),0.36444444444444446,1.6290664672851562,regression,2,20,1
4905,TotalGain-oob (Saabas),0.5866666666666667,0.052498817443847656,regression,2,20,2
4906,TotalGain-oob (Shap),0.4577777777777778,3.9090895652770996,regression,2,20,2
4907,TotalGain,0.6177777777777778,6.000014543533325,regression,2,20,2
4908,TotalGain (Shap),0.6666666666666666,3.485883951187134,regression,2,20,2
4909,Permutation (perm_round = 5),0.39111111111111113,1.7320985794067383,regression,2,20,2
4910,TotalGain-oob (Saabas),0.6,0.9839370250701904,regression,2,20,4
4911,TotalGain-oob (Shap),0.4666666666666667,0.19803929328918457,regression,2,20,4
4912,TotalGain,0.5955555555555556,0.4052412509918213,regression,2,20,4
4913,TotalGain (Shap),0.6444444444444445,0.2787919044494629,regression,2,20,4
4914,Permutation (perm_round = 5),0.42222222222222217,2.5330636501312256,regression,2,20,4
4915,TotalGain-oob (Saabas),0.5133333333333333,0.12729167938232422,regression,2,20,8
4916,TotalGain-oob (Shap),0.5044444444444445,5.098105192184448,regression,2,20,8
4917,TotalGain,0.5111111111111111,2.2451910972595215,regression,2,20,8
4918,TotalGain (Shap),0.6533333333333333,0.15468883514404297,regression,2,20,8
4919,Permutation (perm_round = 5),0.43333333333333335,4.4121246337890625,regression,2,20,8
4920,TotalGain-oob (Saabas),0.5911111111111111,0.23472380638122559,regression,2,20,16
4921,TotalGain-oob (Shap),0.5511111111111111,0.49022865295410156,regression,2,20,16
4922,TotalGain,0.5022222222222221,2.1616621017456055,regression,2,20,16
4923,TotalGain (Shap),0.6266666666666666,0.29155731201171875,regression,2,20,16
4924,Permutation (perm_round = 5),0.48000000000000004,1.7427055835723877,regression,2,20,16
4925,TotalGain-oob (Saabas),0.6133333333333334,0.60068678855896,regression,2,20,32
4926,TotalGain-oob (Shap),0.6222222222222222,0.6800649166107178,regression,2,20,32
4927,TotalGain,0.38222222222222224,30.388890266418457,regression,2,20,32
4928,TotalGain (Shap),0.6044444444444445,0.608687162399292,regression,2,20,32
4929,Permutation (perm_round = 5),0.44,2.3922951221466064,regression,2,20,32
4930,TotalGain-oob (Saabas),0.688888888888889,1.0701727867126465,regression,2,20,64
4931,TotalGain-oob (Shap),0.6222222222222222,1.0788819789886475,regression,2,20,64
4932,TotalGain,0.3333333333333333,1.5952820777893066,regression,2,20,64
4933,TotalGain (Shap),0.6133333333333334,1.106429100036621,regression,2,20,64
4934,Permutation (perm_round = 5),0.5022222222222222,2.069549083709717,regression,2,20,64
4935,TotalGain-oob (Saabas),0.5222222222222223,0.16705775260925293,regression,2,21,1
4936,TotalGain-oob (Shap),0.6111111111111112,0.14306163787841797,regression,2,21,1
4937,TotalGain,0.35555555555555557,0.28729677200317383,regression,2,21,1
4938,TotalGain (Shap),0.35555555555555557,0.02678823471069336,regression,2,21,1
4939,Permutation (perm_round = 5),0.38888888888888884,1.600935935974121,regression,2,21,1
4940,TotalGain-oob (Saabas),0.5777777777777777,0.050502777099609375,regression,2,21,2
4941,TotalGain-oob (Shap),0.6622222222222222,3.991562843322754,regression,2,21,2
4942,TotalGain,0.3022222222222222,0.8571808338165283,regression,2,21,2
4943,TotalGain (Shap),0.3022222222222222,0.04203319549560547,regression,2,21,2
4944,Permutation (perm_round = 5),0.3155555555555556,2.07781982421875,regression,2,21,2
4945,TotalGain-oob (Saabas),0.5422222222222223,0.08961129188537598,regression,2,21,4
4946,TotalGain-oob (Shap),0.5733333333333334,2.8235528469085693,regression,2,21,4
4947,TotalGain,0.3044444444444444,0.6917924880981445,regression,2,21,4
4948,TotalGain (Shap),0.2644444444444444,0.0778510570526123,regression,2,21,4
4949,Permutation (perm_round = 5),0.41777777777777775,1.9154314994812012,regression,2,21,4
4950,TotalGain-oob (Saabas),0.5422222222222222,0.1733393669128418,regression,2,21,8
4951,TotalGain-oob (Shap),0.5466666666666666,0.5707888603210449,regression,2,21,8
4952,TotalGain,0.33555555555555555,0.5392882823944092,regression,2,21,8
4953,TotalGain (Shap),0.2955555555555555,0.14095520973205566,regression,2,21,8
4954,Permutation (perm_round = 5),0.52,1.6595993041992188,regression,2,21,8
4955,TotalGain-oob (Saabas),0.5533333333333333,0.23194384574890137,regression,2,21,16
4956,TotalGain-oob (Shap),0.6511111111111111,0.4036531448364258,regression,2,21,16
4957,TotalGain,0.2644444444444445,0.7457959651947021,regression,2,21,16
4958,TotalGain (Shap),0.2644444444444445,0.25406646728515625,regression,2,21,16
4959,Permutation (perm_round = 5),0.49111111111111116,1.9804282188415527,regression,2,21,16
4960,TotalGain-oob (Saabas),0.7333333333333334,0.5121457576751709,regression,2,21,32
4961,TotalGain-oob (Shap),0.7022222222222222,0.5833601951599121,regression,2,21,32
4962,TotalGain,0.19555555555555557,7.153921842575073,regression,2,21,32
4963,TotalGain (Shap),0.19111111111111112,0.5164740085601807,regression,2,21,32
4964,Permutation (perm_round = 5),0.5111111111111111,1.8919425010681152,regression,2,21,32
4965,TotalGain-oob (Saabas),0.7377777777777778,0.9875457286834717,regression,2,21,64
4966,TotalGain-oob (Shap),0.7377777777777778,1.1562714576721191,regression,2,21,64
4967,TotalGain,0.1777777777777778,1.7714831829071045,regression,2,21,64
4968,TotalGain (Shap),0.19111111111111112,1.4189558029174805,regression,2,21,64
4969,Permutation (perm_round = 5),0.38222222222222224,1.911877155303955,regression,2,21,64
4970,TotalGain-oob (Saabas),0.6000000000000001,2.4559717178344727,regression,2,22,1
4971,TotalGain-oob (Shap),0.6088888888888889,2.4092843532562256,regression,2,22,1
4972,TotalGain,0.6977777777777778,2.892479419708252,regression,2,22,1
4973,TotalGain (Shap),0.7022222222222222,0.0415499210357666,regression,2,22,1
4974,Permutation (perm_round = 5),0.6044444444444446,1.5763356685638428,regression,2,22,1
4975,TotalGain-oob (Saabas),0.6311111111111112,0.037505388259887695,regression,2,22,2
4976,TotalGain-oob (Shap),0.6222222222222222,0.1478891372680664,regression,2,22,2
4977,TotalGain,0.6577777777777778,0.2338886260986328,regression,2,22,2
4978,TotalGain (Shap),0.6577777777777778,0.09983587265014648,regression,2,22,2
4979,Permutation (perm_round = 5),0.24,1.9196348190307617,regression,2,22,2
4980,TotalGain-oob (Saabas),0.7177777777777777,0.08213186264038086,regression,2,22,4
4981,TotalGain-oob (Shap),0.7044444444444444,0.23535776138305664,regression,2,22,4
4982,TotalGain,0.66,3.9640960693359375,regression,2,22,4
4983,TotalGain (Shap),0.6333333333333333,4.582672834396362,regression,2,22,4
4984,Permutation (perm_round = 5),0.26,1.9059481620788574,regression,2,22,4
4985,TotalGain-oob (Saabas),0.7022222222222223,0.15508198738098145,regression,2,22,8
4986,TotalGain-oob (Shap),0.7511111111111111,0.3345212936401367,regression,2,22,8
4987,TotalGain,0.5466666666666666,4.540307283401489,regression,2,22,8
4988,TotalGain (Shap),0.5244444444444445,0.141371488571167,regression,2,22,8
4989,Permutation (perm_round = 5),0.36444444444444446,2.4233877658843994,regression,2,22,8
4990,TotalGain-oob (Saabas),0.8,0.2624518871307373,regression,2,22,16
4991,TotalGain-oob (Shap),0.7555555555555555,2.4323325157165527,regression,2,22,16
4992,TotalGain,0.5177777777777778,0.5794496536254883,regression,2,22,16
4993,TotalGain (Shap),0.49111111111111116,0.25545191764831543,regression,2,22,16
4994,Permutation (perm_round = 5),0.34222222222222226,2.4195828437805176,regression,2,22,16
4995,TotalGain-oob (Saabas),0.8311111111111111,0.46761608123779297,regression,2,22,32
4996,TotalGain-oob (Shap),0.7777777777777777,0.6623656749725342,regression,2,22,32
4997,TotalGain,0.44,0.9311487674713135,regression,2,22,32
4998,TotalGain (Shap),0.4177777777777778,7.2094337940216064,regression,2,22,32
4999,Permutation (perm_round = 5),0.40444444444444444,1.7884390354156494,regression,2,22,32
5000,TotalGain-oob (Saabas),0.8088888888888888,1.3135223388671875,regression,2,22,64
5001,TotalGain-oob (Shap),0.8044444444444445,1.3777379989624023,regression,2,22,64
5002,TotalGain,0.34222222222222226,1.979649305343628,regression,2,22,64
5003,TotalGain (Shap),0.4177777777777778,1.1615252494812012,regression,2,22,64
5004,Permutation (perm_round = 5),0.3066666666666667,12.168451070785522,regression,2,22,64
5005,TotalGain-oob (Saabas),0.7533333333333333,0.024156808853149414,regression,2,23,1
5006,TotalGain-oob (Shap),0.611111111111111,0.053067684173583984,regression,2,23,1
5007,TotalGain,0.5644444444444444,0.20491957664489746,regression,2,23,1
5008,TotalGain (Shap),0.5555555555555555,0.02709341049194336,regression,2,23,1
5009,Permutation (perm_round = 5),0.23333333333333334,1.599348783493042,regression,2,23,1
5010,TotalGain-oob (Saabas),0.768888888888889,0.036904096603393555,regression,2,23,2
5011,TotalGain-oob (Shap),0.6222222222222222,0.1442267894744873,regression,2,23,2
5012,TotalGain,0.4777777777777778,2.07047176361084,regression,2,23,2
5013,TotalGain (Shap),0.47333333333333333,4.315719842910767,regression,2,23,2
5014,Permutation (perm_round = 5),0.4222222222222223,9.57446026802063,regression,2,23,2
5015,TotalGain-oob (Saabas),0.76,0.06495904922485352,regression,2,23,4
5016,TotalGain-oob (Shap),0.6266666666666667,0.19518375396728516,regression,2,23,4
5017,TotalGain,0.508888888888889,4.774899244308472,regression,2,23,4
5018,TotalGain (Shap),0.49555555555555564,8.033209085464478,regression,2,23,4
5019,Permutation (perm_round = 5),0.32,8.169038534164429,regression,2,23,4
5020,TotalGain-oob (Saabas),0.6666666666666667,0.12990474700927734,regression,2,23,8
5021,TotalGain-oob (Shap),0.6977777777777778,0.2833595275878906,regression,2,23,8
5022,TotalGain,0.5066666666666666,0.5286591053009033,regression,2,23,8
5023,TotalGain (Shap),0.4666666666666667,0.13701295852661133,regression,2,23,8
5024,Permutation (perm_round = 5),0.39555555555555555,2.1861143112182617,regression,2,23,8
5025,TotalGain-oob (Saabas),0.7111111111111111,0.30702805519104004,regression,2,23,16
5026,TotalGain-oob (Shap),0.64,0.38639116287231445,regression,2,23,16
5027,TotalGain,0.4088888888888889,0.8008742332458496,regression,2,23,16
5028,TotalGain (Shap),0.3911111111111111,0.2865560054779053,regression,2,23,16
5029,Permutation (perm_round = 5),0.37777777777777777,6.791661262512207,regression,2,23,16
5030,TotalGain-oob (Saabas),0.7333333333333334,1.2617862224578857,regression,2,23,32
5031,TotalGain-oob (Shap),0.76,0.7904272079467773,regression,2,23,32
5032,TotalGain,0.3244444444444444,10.653487920761108,regression,2,23,32
5033,TotalGain (Shap),0.3155555555555556,0.5893914699554443,regression,2,23,32
5034,Permutation (perm_round = 5),0.2888888888888889,1.8745768070220947,regression,2,23,32
5035,TotalGain-oob (Saabas),0.7955555555555556,1.107959508895874,regression,2,23,64
5036,TotalGain-oob (Shap),0.7466666666666667,1.109513759613037,regression,2,23,64
5037,TotalGain,0.26666666666666666,2.2177727222442627,regression,2,23,64
5038,TotalGain (Shap),0.3111111111111111,1.1221237182617188,regression,2,23,64
5039,Permutation (perm_round = 5),0.27111111111111114,2.092020273208618,regression,2,23,64
5040,TotalGain-oob (Saabas),0.888888888888889,0.023934125900268555,regression,2,24,1
5041,TotalGain-oob (Shap),0.528888888888889,0.15187907218933105,regression,2,24,1
5042,TotalGain,0.5755555555555555,2.954989194869995,regression,2,24,1
5043,TotalGain (Shap),0.5755555555555555,0.03880119323730469,regression,2,24,1
5044,Permutation (perm_round = 5),0.5022222222222221,1.722398042678833,regression,2,24,1
5045,TotalGain-oob (Saabas),0.8,0.03820323944091797,regression,2,24,2
5046,TotalGain-oob (Shap),0.5244444444444445,0.15285778045654297,regression,2,24,2
5047,TotalGain,0.5177777777777778,0.29076647758483887,regression,2,24,2
5048,TotalGain (Shap),0.5177777777777778,0.17913365364074707,regression,2,24,2
5049,Permutation (perm_round = 5),0.52,2.085571050643921,regression,2,24,2
5050,TotalGain-oob (Saabas),0.6266666666666666,0.07485032081604004,regression,2,24,4
5051,TotalGain-oob (Shap),0.6177777777777778,0.19280409812927246,regression,2,24,4
5052,TotalGain,0.3466666666666666,0.5664932727813721,regression,2,24,4
5053,TotalGain (Shap),0.3333333333333333,0.07702898979187012,regression,2,24,4
5054,Permutation (perm_round = 5),0.5333333333333333,5.686017990112305,regression,2,24,4
5055,TotalGain-oob (Saabas),0.56,0.12224793434143066,regression,2,24,8
5056,TotalGain-oob (Shap),0.5955555555555556,0.2490370273590088,regression,2,24,8
5057,TotalGain,0.25333333333333335,8.72866439819336,regression,2,24,8
5058,TotalGain (Shap),0.32,0.13601207733154297,regression,2,24,8
5059,Permutation (perm_round = 5),0.45333333333333337,1.611931324005127,regression,2,24,8
5060,TotalGain-oob (Saabas),0.5688888888888889,0.2291862964630127,regression,2,24,16
5061,TotalGain-oob (Shap),0.49777777777777776,0.38677000999450684,regression,2,24,16
5062,TotalGain,0.2088888888888889,0.7470271587371826,regression,2,24,16
5063,TotalGain (Shap),0.26222222222222225,0.3283507823944092,regression,2,24,16
5064,Permutation (perm_round = 5),0.46222222222222226,2.1660263538360596,regression,2,24,16
5065,TotalGain-oob (Saabas),0.5422222222222223,0.46172404289245605,regression,2,24,32
5066,TotalGain-oob (Shap),0.5511111111111111,0.5898745059967041,regression,2,24,32
5067,TotalGain,0.15555555555555556,0.9996912479400635,regression,2,24,32
5068,TotalGain (Shap),0.21333333333333332,0.5207602977752686,regression,2,24,32
5069,Permutation (perm_round = 5),0.42666666666666664,5.379914283752441,regression,2,24,32
5070,TotalGain-oob (Saabas),0.5244444444444445,0.9932708740234375,regression,2,24,64
5071,TotalGain-oob (Shap),0.48444444444444446,2.5325915813446045,regression,2,24,64
5072,TotalGain,0.14222222222222222,1.6476819515228271,regression,2,24,64
5073,TotalGain (Shap),0.20888888888888887,1.1779983043670654,regression,2,24,64
5074,Permutation (perm_round = 5),0.5777777777777777,1.8362758159637451,regression,2,24,64
5075,TotalGain-oob (Saabas),0.5555555555555556,0.052581787109375,regression,2,25,1
5076,TotalGain-oob (Shap),0.5555555555555556,0.05480027198791504,regression,2,25,1
5077,TotalGain,0.4577777777777778,3.299251079559326,regression,2,25,1
5078,TotalGain (Shap),0.4577777777777778,1.217890977859497,regression,2,25,1
5079,Permutation (perm_round = 5),0.4666666666666667,1.6994035243988037,regression,2,25,1
5080,TotalGain-oob (Saabas),0.4311111111111111,0.05357813835144043,regression,2,25,2
5081,TotalGain-oob (Shap),0.4666666666666667,4.208599328994751,regression,2,25,2
5082,TotalGain,0.40888888888888886,6.040619134902954,regression,2,25,2
5083,TotalGain (Shap),0.4177777777777777,1.0022261142730713,regression,2,25,2
5084,Permutation (perm_round = 5),0.5377777777777777,1.9163239002227783,regression,2,25,2
5085,TotalGain-oob (Saabas),0.46666666666666673,0.08048152923583984,regression,2,25,4
5086,TotalGain-oob (Shap),0.48888888888888893,4.063976764678955,regression,2,25,4
5087,TotalGain,0.29333333333333333,0.35697150230407715,regression,2,25,4
5088,TotalGain (Shap),0.29333333333333333,0.07671523094177246,regression,2,25,4
5089,Permutation (perm_round = 5),0.48888888888888893,2.149836301803589,regression,2,25,4
5090,TotalGain-oob (Saabas),0.6044444444444446,0.12870430946350098,regression,2,25,8
5091,TotalGain-oob (Shap),0.5377777777777778,0.2584965229034424,regression,2,25,8
5092,TotalGain,0.23555555555555557,7.410664796829224,regression,2,25,8
5093,TotalGain (Shap),0.28444444444444444,1.039649486541748,regression,2,25,8
5094,Permutation (perm_round = 5),0.44000000000000006,2.4193708896636963,regression,2,25,8
5095,TotalGain-oob (Saabas),0.5555555555555556,0.23738646507263184,regression,2,25,16
5096,TotalGain-oob (Shap),0.5377777777777778,0.3622450828552246,regression,2,25,16
5097,TotalGain,0.35111111111111115,0.8208720684051514,regression,2,25,16
5098,TotalGain (Shap),0.3377777777777778,0.26288270950317383,regression,2,25,16
5099,Permutation (perm_round = 5),0.6577777777777778,3.2406046390533447,regression,2,25,16
5100,TotalGain-oob (Saabas),0.6311111111111112,0.4699420928955078,regression,2,25,32
5101,TotalGain-oob (Shap),0.6044444444444445,0.6467878818511963,regression,2,25,32
5102,TotalGain,0.3155555555555556,4.010239362716675,regression,2,25,32
5103,TotalGain (Shap),0.2711111111111111,0.5255193710327148,regression,2,25,32
5104,Permutation (perm_round = 5),0.33333333333333337,1.7671818733215332,regression,2,25,32
5105,TotalGain-oob (Saabas),0.5955555555555556,0.9986600875854492,regression,2,25,64
5106,TotalGain-oob (Shap),0.5733333333333334,1.0680880546569824,regression,2,25,64
5107,TotalGain,0.22222222222222224,7.075610160827637,regression,2,25,64
5108,TotalGain (Shap),0.18222222222222229,2.1142077445983887,regression,2,25,64
5109,Permutation (perm_round = 5),0.48444444444444446,1.8646066188812256,regression,2,25,64
5110,TotalGain-oob (Saabas),0.5266666666666666,0.02460336685180664,regression,2,26,1
5111,TotalGain-oob (Shap),0.5622222222222222,2.208563804626465,regression,2,26,1
5112,TotalGain,0.6622222222222223,3.244443893432617,regression,2,26,1
5113,TotalGain (Shap),0.6666666666666666,2.343597412109375,regression,2,26,1
5114,Permutation (perm_round = 5),0.4111111111111111,5.908893823623657,regression,2,26,1
5115,TotalGain-oob (Saabas),0.5755555555555556,0.05047941207885742,regression,2,26,2
5116,TotalGain-oob (Shap),0.6755555555555556,0.16052484512329102,regression,2,26,2
5117,TotalGain,0.6444444444444444,0.30906057357788086,regression,2,26,2
5118,TotalGain (Shap),0.6177777777777778,0.18782305717468262,regression,2,26,2
5119,Permutation (perm_round = 5),0.3977777777777778,1.837049961090088,regression,2,26,2
5120,TotalGain-oob (Saabas),0.4355555555555556,0.06722688674926758,regression,2,26,4
5121,TotalGain-oob (Shap),0.4577777777777778,0.2200477123260498,regression,2,26,4
5122,TotalGain,0.48000000000000004,3.6885130405426025,regression,2,26,4
5123,TotalGain (Shap),0.4311111111111111,0.9698848724365234,regression,2,26,4
5124,Permutation (perm_round = 5),0.5288888888888889,5.531367301940918,regression,2,26,4
5125,TotalGain-oob (Saabas),0.5822222222222222,0.12725567817687988,regression,2,26,8
5126,TotalGain-oob (Shap),0.6222222222222222,6.884353876113892,regression,2,26,8
5127,TotalGain,0.45333333333333337,0.4569437503814697,regression,2,26,8
5128,TotalGain (Shap),0.4177777777777778,0.13945913314819336,regression,2,26,8
5129,Permutation (perm_round = 5),0.4444444444444444,2.292750358581543,regression,2,26,8
5130,TotalGain-oob (Saabas),0.7288888888888889,0.23145151138305664,regression,2,26,16
5131,TotalGain-oob (Shap),0.6222222222222222,0.3623321056365967,regression,2,26,16
5132,TotalGain,0.4577777777777778,2.9690723419189453,regression,2,26,16
5133,TotalGain (Shap),0.4711111111111111,0.2643747329711914,regression,2,26,16
5134,Permutation (perm_round = 5),0.3022222222222222,1.7698240280151367,regression,2,26,16
5135,TotalGain-oob (Saabas),0.7066666666666667,0.48636817932128906,regression,2,26,32
5136,TotalGain-oob (Shap),0.6755555555555556,8.546564817428589,regression,2,26,32
5137,TotalGain,0.3244444444444445,11.660768985748291,regression,2,26,32
5138,TotalGain (Shap),0.38666666666666666,0.5283191204071045,regression,2,26,32
5139,Permutation (perm_round = 5),0.36888888888888893,1.8318021297454834,regression,2,26,32
5140,TotalGain-oob (Saabas),0.6266666666666666,0.9436049461364746,regression,2,26,64
5141,TotalGain-oob (Shap),0.5911111111111111,1.073371171951294,regression,2,26,64
5142,TotalGain,0.26666666666666666,8.127212047576904,regression,2,26,64
5143,TotalGain (Shap),0.3466666666666666,1.2669155597686768,regression,2,26,64
5144,Permutation (perm_round = 5),0.5511111111111111,3.8113901615142822,regression,2,26,64
5145,TotalGain-oob (Saabas),0.5022222222222222,0.027791261672973633,regression,2,27,1
5146,TotalGain-oob (Shap),0.3422222222222222,0.14760541915893555,regression,2,27,1
5147,TotalGain,0.4666666666666667,1.0824792385101318,regression,2,27,1
5148,TotalGain (Shap),0.48444444444444446,0.07275748252868652,regression,2,27,1
5149,Permutation (perm_round = 5),0.4711111111111111,4.944156885147095,regression,2,27,1
5150,TotalGain-oob (Saabas),0.3311111111111111,0.06772685050964355,regression,2,27,2
5151,TotalGain-oob (Shap),0.31333333333333335,2.155522108078003,regression,2,27,2
5152,TotalGain,0.46222222222222226,0.17587947845458984,regression,2,27,2
5153,TotalGain (Shap),0.5066666666666667,0.14467930793762207,regression,2,27,2
5154,Permutation (perm_round = 5),0.6377777777777778,1.9421608448028564,regression,2,27,2
5155,TotalGain-oob (Saabas),0.3377777777777778,0.16672062873840332,regression,2,27,4
5156,TotalGain-oob (Shap),0.29333333333333333,0.2111525535583496,regression,2,27,4
5157,TotalGain,0.3466666666666667,3.7856411933898926,regression,2,27,4
5158,TotalGain (Shap),0.37333333333333335,2.5317366123199463,regression,2,27,4
5159,Permutation (perm_round = 5),0.5822222222222222,2.2558043003082275,regression,2,27,4
5160,TotalGain-oob (Saabas),0.44666666666666666,0.1263127326965332,regression,2,27,8
5161,TotalGain-oob (Shap),0.3844444444444445,0.2601137161254883,regression,2,27,8
5162,TotalGain,0.4177777777777778,4.408965587615967,regression,2,27,8
5163,TotalGain (Shap),0.568888888888889,0.14225363731384277,regression,2,27,8
5164,Permutation (perm_round = 5),0.43333333333333335,1.933253526687622,regression,2,27,8
5165,TotalGain-oob (Saabas),0.4866666666666667,0.2881331443786621,regression,2,27,16
5166,TotalGain-oob (Shap),0.4311111111111111,31.019062042236328,regression,2,27,16
5167,TotalGain,0.36000000000000004,3.3242743015289307,regression,2,27,16
5168,TotalGain (Shap),0.4444444444444445,0.26215338706970215,regression,2,27,16
5169,Permutation (perm_round = 5),0.5222222222222223,1.9194750785827637,regression,2,27,16
5170,TotalGain-oob (Saabas),0.5422222222222223,0.5077757835388184,regression,2,27,32
5171,TotalGain-oob (Shap),0.52,4.566779613494873,regression,2,27,32
5172,TotalGain,0.3022222222222222,9.015225410461426,regression,2,27,32
5173,TotalGain (Shap),0.39555555555555555,0.5538685321807861,regression,2,27,32
5174,Permutation (perm_round = 5),0.41333333333333333,1.9377000331878662,regression,2,27,32
5175,TotalGain-oob (Saabas),0.52,1.1047461032867432,regression,2,27,64
5176,TotalGain-oob (Shap),0.5111111111111111,1.3590116500854492,regression,2,27,64
5177,TotalGain,0.19555555555555557,14.118785381317139,regression,2,27,64
5178,TotalGain (Shap),0.3377777777777778,1.211641550064087,regression,2,27,64
5179,Permutation (perm_round = 5),0.47111111111111115,13.564078092575073,regression,2,27,64
5180,TotalGain-oob (Saabas),0.5444444444444445,0.024048566818237305,regression,2,28,1
5181,TotalGain-oob (Shap),0.5888888888888889,0.03347301483154297,regression,2,28,1
5182,TotalGain,0.5155555555555555,0.06474900245666504,regression,2,28,1
5183,TotalGain (Shap),0.5111111111111111,0.13387632369995117,regression,2,28,1
5184,Permutation (perm_round = 5),0.45555555555555555,2.206510066986084,regression,2,28,1
5185,TotalGain-oob (Saabas),0.5888888888888889,0.038555145263671875,regression,2,28,2
5186,TotalGain-oob (Shap),0.6111111111111112,0.3373982906341553,regression,2,28,2
5187,TotalGain,0.4355555555555556,0.17667317390441895,regression,2,28,2
5188,TotalGain (Shap),0.4355555555555556,0.1372983455657959,regression,2,28,2
5189,Permutation (perm_round = 5),0.43333333333333335,1.6854174137115479,regression,2,28,2
5190,TotalGain-oob (Saabas),0.5777777777777777,0.06577730178833008,regression,2,28,4
5191,TotalGain-oob (Shap),0.6266666666666666,0.17962098121643066,regression,2,28,4
5192,TotalGain,0.47555555555555556,0.785783052444458,regression,2,28,4
5193,TotalGain (Shap),0.5377777777777778,0.08066177368164062,regression,2,28,4
